seed,method,condition,alpha,classifier,auc_roc,f1_minority,avg_precision
999,SMOTE,augmented,0.2,MLP,0.7485908811875662,0.10810810810810811,0.24204709421325674
999,SMOTE,augmented,0.3,GBC,0.9569172386851945,0.15384615384615385,0.20233197545021614
999,SMOTE,augmented,0.3,LR,0.9843183213348959,0.17777777777777778,0.3964002997938158
999,SMOTE,augmented,0.3,RF,0.9076957419498854,0.23076923076923078,0.21852746603278517
999,SMOTE,augmented,0.3,MLP,0.7591941514593448,0.14285714285714285,0.2456773502390482
999,SMOTE,augmented,0.5,GBC,0.9523410904626375,0.13793103448275862,0.20173923345143285
999,SMOTE,augmented,0.5,LR,0.983369607679,0.1487603305785124,0.39107427655263216
999,SMOTE,augmented,0.5,RF,0.910039622746805,0.2222222222222222,0.22139923548470136
999,SMOTE,augmented,0.5,MLP,0.7773871309782913,0.09302325581395349,0.2446516003562977
999,SMOTE,augmented,1.0,GBC,0.9549081980021206,0.14634146341463414,0.15052243308321137
999,SMOTE,augmented,1.0,LR,0.9795747530554161,0.1016949152542373,0.37660934744268076
999,SMOTE,augmented,1.0,RF,0.9144483509124393,0.21428571428571427,0.1510939321427734
999,SMOTE,augmented,1.0,MLP,0.7935710698141637,0.1111111111111111,0.25004494251376047
10,Baseline,real_only,0.0,GBC,0.9259147869674185,0.0,0.018767062347866244
10,Baseline,real_only,0.0,LR,0.9354385964912281,0.0,0.02780065105291965
10,Baseline,real_only,0.0,RF,0.7722807017543859,0.0,0.022153846153846156
10,Baseline,real_only,0.0,MLP,0.07929824561403506,0.0,0.0016018794419816187
10,GaussianCopula,augmented,0.1,GBC,0.9191478696741854,0.0,0.01663773134772175
10,GaussianCopula,augmented,0.1,LR,0.9364411027568923,0.0,0.02855182665077717
10,GaussianCopula,augmented,0.1,RF,0.7708771929824562,0.0,0.01824918280110636
10,GaussianCopula,augmented,0.1,MLP,0.698345864661654,0.0,0.011715549676379474
10,GaussianCopula,augmented,0.2,GBC,0.9496240601503758,0.0,0.03441490112659868
10,GaussianCopula,augmented,0.2,LR,0.9093734335839598,0.0,0.02446881851126263
10,GaussianCopula,augmented,0.2,RF,0.7759398496240603,0.0,0.028192982456140346
10,GaussianCopula,augmented,0.2,MLP,0.08431077694235586,0.0,0.0016118745147219067
10,GaussianCopula,augmented,0.3,GBC,0.7359398496240602,0.0,0.015827676387361433
10,GaussianCopula,augmented,0.3,LR,0.9003508771929825,0.0,0.020372973909934894
10,GaussianCopula,augmented,0.3,RF,0.7684711779448622,0.0,0.01815909090909091
10,GaussianCopula,augmented,0.3,MLP,0.48551378446115295,0.0,0.009295457448494276
10,GaussianCopula,augmented,0.5,GBC,0.9146867167919799,0.0,0.01891750243662195
10,GaussianCopula,augmented,0.5,LR,0.8904260651629072,0.0,0.01949943483309197
10,GaussianCopula,augmented,0.5,RF,0.8685714285714287,0.0,0.026416850445152334
10,GaussianCopula,augmented,0.5,MLP,0.07929824561403509,0.0,0.0016030443780063138
10,GaussianCopula,augmented,1.0,GBC,0.9414536340852131,0.0,0.029952399136441522
10,GaussianCopula,augmented,1.0,LR,0.9072681704260651,0.0,0.022185413366191398
10,GaussianCopula,augmented,1.0,RF,0.7763909774436092,0.0,0.03257894736842105
10,GaussianCopula,augmented,1.0,MLP,0.5844611528822055,0.0,0.01114150514772471
10,CTGAN,augmented,0.1,GBC,0.9537844611528822,0.0,0.030290965474977137
10,CTGAN,augmented,0.1,LR,0.93203007518797,0.0,0.04181401291930098
10,CTGAN,augmented,0.1,RF,0.7647117794486216,0.0,0.015583304893863899
10,CTGAN,augmented,0.1,MLP,0.7495739348370928,0.0,0.013304592797074001
10,CTGAN,augmented,0.2,GBC,0.9326817042606516,0.0,0.025823667512472066
10,CTGAN,augmented,0.2,LR,0.8339849624060152,0.0,0.03456355910391545
10,CTGAN,augmented,0.2,RF,0.7652130325814537,0.0,0.01617691263959921
10,CTGAN,augmented,0.2,MLP,0.8654636591478697,0.0,0.028326365327418807
10,CTGAN,augmented,0.3,GBC,0.9362406015037594,0.0,0.025862202160158616
10,CTGAN,augmented,0.3,LR,0.8242606516290727,0.0,0.03430047581032262
10,CTGAN,augmented,0.3,RF,0.7708771929824562,0.0,0.022081729515464457
10,CTGAN,augmented,0.3,MLP,0.8207518796992481,0.0,0.0307473451290033
10,CTGAN,augmented,0.5,GBC,0.878095238095238,0.0,0.021681804136143644
10,CTGAN,augmented,0.5,LR,0.8277694235588973,0.09090909090909091,0.03747378034020179
10,CTGAN,augmented,0.5,RF,0.7684711779448622,0.0,0.02113765844350552
10,CTGAN,augmented,0.5,MLP,0.8122305764411027,0.0,0.035978368756129205
10,CTGAN,augmented,1.0,GBC,0.9087218045112783,0.0,0.02797409836330203
10,CTGAN,augmented,1.0,LR,0.8220551378446115,0.06451612903225806,0.04162230907908144
10,CTGAN,augmented,1.0,RF,0.7646115288220552,0.0,0.017741363211951446
10,CTGAN,augmented,1.0,MLP,0.8182456140350878,0.0,0.03721614189491832
10,SMOTE,augmented,0.1,GBC,0.8804010025062656,0.0,0.014671280044769551
10,SMOTE,augmented,0.1,LR,0.9213032581453634,0.0,0.019093180243858022
10,SMOTE,augmented,0.1,RF,0.7609523809523809,0.0,0.017612111292962356
10,SMOTE,augmented,0.1,MLP,0.8042105263157895,0.0,0.011078677942924357
10,SMOTE,augmented,0.2,GBC,0.8251127819548872,0.0,0.013874818935843209
10,SMOTE,augmented,0.2,LR,0.9279197994987468,0.0,0.0202905945930437
10,SMOTE,augmented,0.2,RF,0.756340852130326,0.0,0.018692307692307696
10,SMOTE,augmented,0.2,MLP,0.7878696741854637,0.0,0.012611134270636103
10,SMOTE,augmented,0.3,GBC,0.8424561403508772,0.0,0.01201257110005393
10,SMOTE,augmented,0.3,LR,0.9213032581453634,0.0,0.01839159342571237
10,SMOTE,augmented,0.3,RF,0.7493233082706767,0.0,0.021843091334894614
10,SMOTE,augmented,0.3,MLP,0.8109273182957394,0.0,0.011219240213882577
10,SMOTE,augmented,0.5,GBC,0.667218045112782,0.0,0.010025620298434741
10,SMOTE,augmented,0.5,LR,0.9226065162907269,0.0,0.01855535826536506
10,SMOTE,augmented,0.5,RF,0.6618546365914787,0.0,0.02016330390920555
10,SMOTE,augmented,0.5,MLP,0.8309774436090225,0.0,0.0120696974418643
10,SMOTE,augmented,1.0,GBC,0.6637092731829574,0.0,0.009675133728606301
10,SMOTE,augmented,1.0,LR,0.9169924812030076,0.024691358024691357,0.017277232183063485
10,SMOTE,augmented,1.0,RF,0.7601002506265664,0.0,0.022821900796259773
10,SMOTE,augmented,1.0,MLP,0.8210526315789474,0.0,0.01115595437092616
20,Baseline,real_only,0.0,GBC,0.9781009695753929,0.25,0.16848467190493768
20,Baseline,real_only,0.0,LR,0.9791039786024741,0.5,0.39924786369239473
20,Baseline,real_only,0.0,RF,0.9034603811434304,0.0,0.3302455032529659
20,Baseline,real_only,0.0,MLP,0.10222333667669677,0.0,0.0018590927682084083
20,GaussianCopula,augmented,0.1,GBC,0.49088933467067863,0.26666666666666666,0.14350296532547388
20,GaussianCopula,augmented,0.1,LR,0.9823637579404881,0.5,0.4052065098919972
20,GaussianCopula,augmented,0.1,RF,0.9045887662988967,0.0,0.3884181253937272
20,GaussianCopula,augmented,0.1,MLP,0.10180541624874621,0.0,0.0018578050209328886
20,GaussianCopula,augmented,0.2,GBC,0.9655633567368772,0.26666666666666666,0.16935368369969692
20,GaussianCopula,augmented,0.2,LR,0.983032430625209,0.5,0.405686410918969
20,GaussianCopula,augmented,0.2,RF,0.9033767970578402,0.0,0.4232430555555555
20,GaussianCopula,augmented,0.2,MLP,0.10096957539284522,0.0,0.0018563801705625048
20,GaussianCopula,augmented,0.3,GBC,0.6338181210297558,0.0,0.01688971045153073
20,GaussianCopula,augmented,0.3,LR,0.9817786693413574,0.5,0.4006906009643236
20,GaussianCopula,augmented,0.3,RF,0.9034603811434304,0.0,0.41652870813397125
20,GaussianCopula,augmented,0.3,MLP,0.1101638248077566,0.0,0.0018702033647377656
20,GaussianCopula,augmented,0.5,GBC,0.8065864259445003,0.2857142857142857,0.09671476881162
20,GaussianCopula,augmented,0.5,LR,0.9825309261116684,0.5,0.4030175109443402
20,GaussianCopula,augmented,0.5,RF,0.9034603811434303,0.0,0.42974876847290633
20,GaussianCopula,augmented,0.5,MLP,0.9423269809428285,0.2857142857142857,0.2831217030063417
20,GaussianCopula,augmented,1.0,GBC,0.9510197258441992,0.15384615384615385,0.1877070019927163
20,GaussianCopula,augmented,1.0,LR,0.9851220327649616,0.5,0.42331665624348547
20,GaussianCopula,augmented,1.0,RF,0.983074222668004,0.0,0.21148205659075223
20,GaussianCopula,augmented,1.0,MLP,0.12746573052490806,0.0,0.001904891568698833
20,CTGAN,augmented,0.1,GBC,0.9852892009361418,0.0,0.11924292406748546
20,CTGAN,augmented,0.1,LR,0.977348712805082,0.3333333333333333,0.35067049808429124
20,CTGAN,augmented,0.1,RF,0.982990638582414,0.0,0.1494532541391271
20,CTGAN,augmented,0.1,MLP,0.9866265463055833,0.0,0.11204593616339444
20,CTGAN,augmented,0.2,GBC,0.9713306586425944,0.0,0.08282793639606115
20,CTGAN,augmented,0.2,LR,0.9787696422601136,0.21428571428571427,0.35225155279503106
20,CTGAN,augmented,0.2,RF,0.9829906385824139,0.0,0.12620114353985323
20,CTGAN,augmented,0.2,MLP,0.9856235372785022,0.13793103448275862,0.17851877871448324
20,CTGAN,augmented,0.3,GBC,0.9769307923771314,0.0,0.10988331770254295
20,CTGAN,augmented,0.3,LR,0.9797726512871949,0.17142857142857143,0.3539927960644073
20,CTGAN,augmented,0.3,RF,0.9817786693413574,0.0,0.12328945915283676
20,CTGAN,augmented,0.3,MLP,0.9857071213640923,0.13793103448275862,0.1226237717309146
20,CTGAN,augmented,0.5,GBC,0.9819458375125375,0.0,0.11188935389702653
20,CTGAN,augmented,0.5,LR,0.9817786693413574,0.18181818181818182,0.35854147394387914
20,CTGAN,augmented,0.5,RF,0.9821965897693079,0.0,0.10899166411568384
20,CTGAN,augmented,0.5,MLP,0.9782681377465731,0.1111111111111111,0.07542864542864544
20,CTGAN,augmented,1.0,GBC,0.981444332998997,0.0,0.09427272029731047
20,CTGAN,augmented,1.0,LR,0.9833667669675694,0.136986301369863,0.3636152465420758
20,CTGAN,augmented,1.0,RF,0.9795218990304245,0.0,0.10535870935822243
20,CTGAN,augmented,1.0,MLP,0.9740889334670678,0.08,0.09757173609632626
20,SMOTE,augmented,0.1,GBC,0.9777666332330325,0.13333333333333333,0.15639166735657964
20,SMOTE,augmented,0.1,LR,0.980608492143096,0.23809523809523808,0.472965622965623
20,SMOTE,augmented,0.1,RF,0.9887997325309261,0.375,0.25901875901875904
20,SMOTE,augmented,0.1,MLP,0.987044466733534,0.17391304347826086,0.27549397327722447
20,SMOTE,augmented,0.2,GBC,0.9775158809762622,0.2222222222222222,0.16594178757829425
20,SMOTE,augmented,0.2,LR,0.9805249080575058,0.16666666666666666,0.4725482625482626
20,SMOTE,augmented,0.2,RF,0.988716148445336,0.35294117647058826,0.2495060495060495
20,SMOTE,augmented,0.2,MLP,0.9857071213640922,0.25,0.3496793923812557
20,SMOTE,augmented,0.3,GBC,0.9745904379806084,0.3333333333333333,0.15556351231706683
20,SMOTE,augmented,0.3,LR,0.9807756603142762,0.14705882352941177,0.4763700035439166
20,SMOTE,augmented,0.3,RF,0.98800568371782,0.3157894736842105,0.26238635702229207
20,SMOTE,augmented,0.3,MLP,0.9901370779003678,0.2962962962962963,0.3966585358226225
20,SMOTE,augmented,0.5,GBC,0.9674857907054497,0.2,0.10991919453806931
20,SMOTE,augmented,0.5,LR,0.9816950852557673,0.12048192771084337,0.4813478139793929
20,SMOTE,augmented,0.5,RF,0.9815279170845871,0.3333333333333333,0.22965754215754217
20,SMOTE,augmented,0.5,MLP,0.9832831828819792,0.09090909090909091,0.24693309723268414
20,SMOTE,augmented,1.0,GBC,0.9765128719491809,0.2727272727272727,0.20078860640301316
20,SMOTE,augmented,1.0,LR,0.9815279170845871,0.09615384615384616,0.4819218419074947
20,SMOTE,augmented,1.0,RF,0.9875041792042795,0.3333333333333333,0.2982367534999114
20,SMOTE,augmented,1.0,MLP,0.9867101303911735,0.2,0.16778402734686887
30,Baseline,real_only,0.0,GBC,0.9312938816449348,0.0,0.032765850383133135
30,Baseline,real_only,0.0,LR,0.9550317619525243,0.2222222222222222,0.20673974811905843
30,Baseline,real_only,0.0,RF,0.8077148110999665,0.0,0.06729101185552798
30,Baseline,real_only,0.0,MLP,0.06544633901705113,0.0,0.0018043940133728705
30,GaussianCopula,augmented,0.1,GBC,0.7471581410899366,0.0,0.052628628028575576
30,GaussianCopula,augmented,0.1,LR,0.9609662320294216,0.2222222222222222,0.20984268778074452
30,GaussianCopula,augmented,0.1,RF,0.8876629889669008,0.0,0.08674620579554884
30,GaussianCopula,augmented,0.1,MLP,0.06837178201270477,0.0,0.0018081323732639055
30,GaussianCopula,augmented,0.2,GBC,0.8752089602139753,0.0,0.030822196480127507
30,GaussianCopula,augmented,0.2,LR,0.9593781344032096,0.25,0.207821764243388
30,GaussianCopula,augmented,0.2,RF,0.8029087261785355,0.0,0.06195030214403991
30,GaussianCopula,augmented,0.2,MLP,0.06695085255767302,0.0,0.0018065555032885428
30,GaussianCopula,augmented,0.3,GBC,0.7594450016716817,0.0,0.013479300681918813
30,GaussianCopula,augmented,0.3,LR,0.9616349047141424,0.25,0.21083756839032186
30,GaussianCopula,augmented,0.3,RF,0.9700768973587429,0.0,0.0792175215789763
30,GaussianCopula,augmented,0.3,MLP,0.07179872952189902,0.0,0.0018127231042251682
30,GaussianCopula,augmented,0.5,GBC,0.8915078569040454,0.0,0.02025926318297214
30,GaussianCopula,augmented,0.5,LR,0.9571213640922769,0.25,0.2107387312206589
30,GaussianCopula,augmented,0.5,RF,0.9689903042460716,0.0,0.07537508815658542
30,GaussianCopula,augmented,0.5,MLP,0.07213306586425945,0.0,0.0018131569668081444
30,GaussianCopula,augmented,1.0,GBC,0.7594450016716817,0.0,0.029618034788676237
30,GaussianCopula,augmented,1.0,LR,0.9622199933132731,0.25,0.21071668759743942
30,GaussianCopula,augmented,1.0,RF,0.886325643597459,0.0,0.06904492162446445
30,GaussianCopula,augmented,1.0,MLP,0.7642092945503177,0.0,0.06756472561457413
30,CTGAN,augmented,0.1,GBC,0.9480942828485457,0.0,0.04432480373323869
30,CTGAN,augmented,0.1,LR,0.9180875961216984,0.10526315789473684,0.08427205426584909
30,CTGAN,augmented,0.1,RF,0.977390504847877,0.0,0.14075434799119008
30,CTGAN,augmented,0.1,MLP,0.9600468070879304,0.0,0.06721575041778917
30,CTGAN,augmented,0.2,GBC,0.950100300902708,0.0,0.04218889375435865
30,CTGAN,augmented,0.2,LR,0.9434135740554999,0.15384615384615385,0.09197754665546902
30,CTGAN,augmented,0.2,RF,0.9826145101972584,0.2,0.15952354284007508
30,CTGAN,augmented,0.2,MLP,0.970996322300234,0.10526315789473684,0.07827966822437311
30,CTGAN,augmented,0.3,GBC,0.9551153460381143,0.0,0.05323561927690494
30,CTGAN,augmented,0.3,LR,0.9526078234704113,0.1111111111111111,0.08303494961202872
30,CTGAN,augmented,0.3,RF,0.9802323637579405,0.0,0.15276802477263307
30,CTGAN,augmented,0.3,MLP,0.9760113674356403,0.07692307692307693,0.08353125532051828
30,CTGAN,augmented,0.5,GBC,0.9737545971247072,0.0,0.08203307539170918
30,CTGAN,augmented,0.5,LR,0.9522734871280509,0.1276595744680851,0.08518098014773172
30,CTGAN,augmented,0.5,RF,0.976596456034771,0.0,0.1284908729026759
30,CTGAN,augmented,0.5,MLP,0.9711634904714141,0.07407407407407407,0.059748634381331996
30,CTGAN,augmented,1.0,GBC,0.9597124707455701,0.0,0.0755160110937444
30,CTGAN,augmented,1.0,LR,0.9358074222668004,0.13559322033898305,0.10734933831261405
30,CTGAN,augmented,1.0,RF,0.9695336008024072,0.0,0.08747571450411207
30,CTGAN,augmented,1.0,MLP,0.9595453025743899,0.07407407407407407,0.04889483328181428
30,SMOTE,augmented,0.1,GBC,0.9554496823804748,0.13333333333333333,0.06697581107129433
30,SMOTE,augmented,0.1,LR,0.6292209963223002,0.1,0.18011682311774904
30,SMOTE,augmented,0.1,RF,0.884528585757272,0.16666666666666666,0.1283937890672346
30,SMOTE,augmented,0.1,MLP,0.42318622534269473,0.0,0.007177582330541937
30,SMOTE,augmented,0.2,GBC,0.958876629889669,0.125,0.1590109933904769
30,SMOTE,augmented,0.2,LR,0.5332664660648613,0.08163265306122448,0.17871855858120125
30,SMOTE,augmented,0.2,RF,0.9731695085255767,0.16666666666666666,0.11302520546451475
30,SMOTE,augmented,0.2,MLP,0.4228518890003343,0.0,0.0052406642354376615
30,SMOTE,augmented,0.3,GBC,0.9663991975927784,0.11764705882352941,0.13790187799256223
30,SMOTE,augmented,0.3,LR,0.48762955533266467,0.06779661016949153,0.17832583144605438
30,SMOTE,augmented,0.3,RF,0.8882062855232364,0.16666666666666666,0.0950952119883041
30,SMOTE,augmented,0.3,MLP,0.4305416248746239,0.0,0.0044863037054710215
30,SMOTE,augmented,0.5,GBC,0.9456703443664327,0.1,0.1314188850913144
30,SMOTE,augmented,0.5,LR,0.4511868940153795,0.056338028169014086,0.17783274043233868
30,SMOTE,augmented,0.5,RF,0.8087178201270478,0.16666666666666666,0.1232222222222222
30,SMOTE,augmented,0.5,MLP,0.4955700434637245,0.0,0.007762566847332993
30,SMOTE,augmented,1.0,GBC,0.7965563356736878,0.16666666666666666,0.21413559426355633
30,SMOTE,augmented,1.0,LR,0.38047475760615174,0.03571428571428571,0.17727667716756063
30,SMOTE,augmented,1.0,RF,0.8067953861584753,0.15384615384615385,0.07464893062076161
30,SMOTE,augmented,1.0,MLP,0.4964894684052157,0.0,0.004542924138639662
40,Baseline,real_only,0.0,GBC,0.8158554942298045,0.15384615384615385,0.2122406088808903
40,Baseline,real_only,0.0,LR,0.9105440470217188,0.18181818181818182,0.3059895060899648
40,Baseline,real_only,0.0,RF,0.916744319403627,0.25,0.4398668831168831
40,Baseline,real_only,0.0,MLP,0.9762024227653932,0.2,0.34114895818759383
40,GaussianCopula,augmented,0.1,GBC,0.7538886101354739,0.3076923076923077,0.17347369074508584
40,GaussianCopula,augmented,0.1,LR,0.9810766253315174,0.4,0.41484953376054073
40,GaussianCopula,augmented,0.1,RF,0.9169235180273815,0.25,0.5113872608872609
40,GaussianCopula,augmented,0.1,MLP,0.944233388287578,0.0,0.1702742211189792
40,GaussianCopula,augmented,0.2,GBC,0.8123073614794639,0.16666666666666666,0.18736779767034753
40,GaussianCopula,augmented,0.2,LR,0.9807182280840083,0.36363636363636365,0.3677639845747216
40,GaussianCopula,augmented,0.2,RF,0.9169593577521324,0.25,0.43532554312047395
40,GaussianCopula,augmented,0.2,MLP,0.11174826177334958,0.0,0.0022195233955511996
40,GaussianCopula,augmented,0.3,GBC,0.8284352376173751,0.46153846153846156,0.26913789072175925
40,GaussianCopula,augmented,0.3,LR,0.9805748691850047,0.4,0.41349197907010904
40,GaussianCopula,augmented,0.3,RF,0.9172460755501398,0.25,0.4532044384187241
40,GaussianCopula,augmented,0.3,MLP,0.9729768475378109,0.2,0.2356139102705184
40,GaussianCopula,augmented,0.5,GBC,0.8197978639524048,0.42857142857142855,0.16378860890963937
40,GaussianCopula,augmented,0.5,LR,0.9818650992760375,0.4,0.4160590345815156
40,GaussianCopula,augmented,0.5,RF,0.9187871837144291,0.4444444444444444,0.5293972731949923
40,GaussianCopula,augmented,0.5,MLP,0.1452225646907032,0.0,0.00379659489234372
40,GaussianCopula,augmented,1.0,GBC,0.8339903949537667,0.375,0.18588474455543808
40,GaussianCopula,augmented,1.0,LR,0.9831553293670705,0.4,0.41548921271671685
40,GaussianCopula,augmented,1.0,RF,0.9166726399541252,0.4444444444444444,0.4787134364629334
40,GaussianCopula,augmented,1.0,MLP,0.15726471220701027,0.0,0.00705757655897723
40,CTGAN,augmented,0.1,GBC,0.9746971543258549,0.3157894736842105,0.27508563379066975
40,CTGAN,augmented,0.1,LR,0.9781377679019425,0.3,0.39251994364681086
40,CTGAN,augmented,0.1,RF,0.9170668769263852,0.2857142857142857,0.362130716222553
40,CTGAN,augmented,0.1,MLP,0.9836570855135833,0.25,0.4176927680712539
40,CTGAN,augmented,0.2,GBC,0.9814708623037774,0.2222222222222222,0.1885676934379431
40,CTGAN,augmented,0.2,LR,0.979571356891979,0.2222222222222222,0.41032812704251104
40,CTGAN,augmented,0.2,RF,0.9162067235323634,0.2857142857142857,0.30773046794475367
40,CTGAN,augmented,0.2,MLP,0.9234463479320479,0.25,0.22530349894746735
40,CTGAN,augmented,0.3,GBC,0.9831553293670705,0.5,0.3255763843999138
40,CTGAN,augmented,0.3,LR,0.9800014335889901,0.20689655172413793,0.41379812719561054
40,CTGAN,augmented,0.3,RF,0.9819009390007885,0.5,0.2934126984126984
40,CTGAN,augmented,0.3,MLP,0.9663823381836427,0.3076923076923077,0.34288753640281433
40,CTGAN,augmented,0.5,GBC,0.9858074689986381,0.36363636363636365,0.2554841057543125
40,CTGAN,augmented,0.5,LR,0.9803598308364991,0.23809523809523808,0.432529051932037
40,CTGAN,augmented,0.5,RF,0.9148448139918286,0.47058823529411764,0.27069140989729223
40,CTGAN,augmented,0.5,MLP,0.9705397462547488,0.21621621621621623,0.3799894682600534
40,CTGAN,augmented,1.0,GBC,0.9822234965235467,0.35294117647058826,0.4020923052173052
40,CTGAN,augmented,1.0,LR,0.9789262418464626,0.21052631578947367,0.4251927437641723
40,CTGAN,augmented,1.0,RF,0.9151673715145868,0.4444444444444444,0.27283560090702946
40,CTGAN,augmented,1.0,MLP,0.9705397462547487,0.2608695652173913,0.41177014423767666
40,SMOTE,augmented,0.1,GBC,0.9573507275464125,0.23529411764705882,0.3527779386173848
40,SMOTE,augmented,0.1,LR,0.9815783814780302,0.21621621621621623,0.37988136401988465
40,SMOTE,augmented,0.1,RF,0.9806107089097555,0.3157894736842105,0.3885697462244251
40,SMOTE,augmented,0.1,MLP,0.8488997204501469,0.3333333333333333,0.25169522687225315
40,SMOTE,augmented,0.2,GBC,0.9345566626048312,0.2857142857142857,0.3432307900928527
40,SMOTE,augmented,0.2,LR,0.981291663680023,0.16666666666666666,0.3787550173326035
40,SMOTE,augmented,0.2,RF,0.9719733352447852,0.2857142857142857,0.3696672224606386
40,SMOTE,augmented,0.2,MLP,0.863880725396029,0.3,0.2385203116704164
40,SMOTE,augmented,0.3,GBC,0.9514013332377608,0.21428571428571427,0.3382472836431365
40,SMOTE,augmented,0.3,LR,0.9809332664325139,0.13333333333333333,0.37763404163535663
40,SMOTE,augmented,0.3,RF,0.9040212171170525,0.2857142857142857,0.365218696770737
40,SMOTE,augmented,0.3,MLP,0.8704752347501972,0.3157894736842105,0.1751995503923476
40,SMOTE,augmented,0.5,GBC,0.9653788258906171,0.2222222222222222,0.33782392452607635
40,SMOTE,augmented,0.5,LR,0.980861586983012,0.14457831325301204,0.3758183378272333
40,SMOTE,augmented,0.5,RF,0.9670991326786611,0.2608695652173913,0.3562255775032653
40,SMOTE,augmented,0.5,MLP,0.8413016988029531,0.35294117647058826,0.189939170036913
40,SMOTE,augmented,1.0,GBC,0.8333452799082504,0.13333333333333333,0.32210940961883694
40,SMOTE,augmented,1.0,LR,0.9807182280840082,0.10256410256410256,0.3747903480280569
40,SMOTE,augmented,1.0,RF,0.9718658160705326,0.2608695652173913,0.3656401906115594
40,SMOTE,augmented,1.0,MLP,0.8135617518457459,0.3157894736842105,0.22201600123334356
50,Baseline,real_only,0.0,GBC,0.5756018054162487,0.0,0.0069149976126931245
50,Baseline,real_only,0.0,LR,0.9686559679037111,0.0,0.07279598744044813
50,Baseline,real_only,0.0,RF,0.7054914744232699,0.0,0.027870110129292497
50,Baseline,real_only,0.0,MLP,0.05132062855232365,0.0,0.0018223558169268412
50,GaussianCopula,augmented,0.1,GBC,0.5835840855901037,0.0,0.006873255358859088
50,GaussianCopula,augmented,0.1,LR,0.9711634904714143,0.0,0.0748113478556943
50,GaussianCopula,augmented,0.1,RF,0.7867769976596455,0.0,0.028724014336917562
50,GaussianCopula,augmented,0.1,MLP,0.04881310598462054,0.0,0.001819806869824071
50,GaussianCopula,augmented,0.2,GBC,0.6173520561685055,0.0,0.011175168578726141
50,GaussianCopula,augmented,0.2,LR,0.9692410565028419,0.0,0.06869132229798547
50,GaussianCopula,augmented,0.2,RF,0.7091273821464392,0.0,0.02823364854215918
50,GaussianCopula,augmented,0.2,MLP,0.05056837178201269,0.0,0.001821061910081616
50,GaussianCopula,augmented,0.3,GBC,0.6184386492811768,0.0,0.011547179626940011
50,GaussianCopula,augmented,0.3,LR,0.9628886659979939,0.0,0.05997098790167981
50,GaussianCopula,augmented,0.3,RF,0.705533266466065,0.0,0.024417767967272918
50,GaussianCopula,augmented,0.3,MLP,0.05106987629555333,0.0,0.0018221697189145705
50,GaussianCopula,augmented,0.5,GBC,0.7761618187897025,0.0,0.02023412956820245
50,GaussianCopula,augmented,0.5,LR,0.9601303911735205,0.0,0.058394155355653295
50,GaussianCopula,augmented,0.5,RF,0.7096288866599799,0.0,0.032696848207157486
50,GaussianCopula,augmented,0.5,MLP,0.05290872617853559,0.0,0.001824364372142746
50,GaussianCopula,augmented,1.0,GBC,0.5404546974256099,0.0,0.006477975202110572
50,GaussianCopula,augmented,1.0,LR,0.9638916750250752,0.0,0.06222255634465776
50,GaussianCopula,augmented,1.0,RF,0.7083751253761283,0.0,0.02849805068226121
50,GaussianCopula,augmented,1.0,MLP,0.055081912403878316,0.0,0.0018266824506889725
50,CTGAN,augmented,0.1,GBC,0.9550317619525244,0.0,0.06366372612894552
50,CTGAN,augmented,0.1,LR,0.9780173854898028,0.09523809523809523,0.09186975637711564
50,CTGAN,augmented,0.1,RF,0.8681043129388165,0.0,0.03505679455679456
50,CTGAN,augmented,0.1,MLP,0.9643931795386158,0.0,0.04997847454490676
50,CTGAN,augmented,0.2,GBC,0.9523570712136409,0.0,0.04788440142571901
50,CTGAN,augmented,0.2,LR,0.9770979605483117,0.05405405405405406,0.09796796434727467
50,CTGAN,augmented,0.2,RF,0.870152123035774,0.0,0.03905135924101441
50,CTGAN,augmented,0.2,MLP,0.9499331327315279,0.0,0.03531365923030797
50,CTGAN,augmented,0.3,GBC,0.9562019391507858,0.0,0.052539278649648455
50,CTGAN,augmented,0.3,LR,0.9748411902373788,0.047619047619047616,0.09398027064307313
50,CTGAN,augmented,0.3,RF,0.9357656302240054,0.0,0.03097176410516779
50,CTGAN,augmented,0.3,MLP,0.958124373119358,0.0625,0.04138747060005437
50,CTGAN,augmented,0.5,GBC,0.9541123370110332,0.0,0.046336577002909995
50,CTGAN,augmented,0.5,LR,0.9737545971247075,0.10526315789473684,0.09291824029796995
50,CTGAN,augmented,0.5,RF,0.9493898361751922,0.0,0.03869041678547667
50,CTGAN,augmented,0.5,MLP,0.9462554329655634,0.0,0.03252861780677183
50,CTGAN,augmented,1.0,GBC,0.9650618522233367,0.0,0.05388218997273038
50,CTGAN,augmented,1.0,LR,0.9704948177866934,0.10666666666666667,0.0900825026244959
50,CTGAN,augmented,1.0,RF,0.9457957204948177,0.0,0.03275953719221704
50,CTGAN,augmented,1.0,MLP,0.9183383483784688,0.045454545454545456,0.027169938501558615
50,SMOTE,augmented,0.1,GBC,0.8736208625877633,0.13333333333333333,0.09395441611898059
50,SMOTE,augmented,0.1,LR,0.9597960548311602,0.1016949152542373,0.06299895285749302
50,SMOTE,augmented,0.1,RF,0.8627131394182548,0.18181818181818182,0.10179114971050454
50,SMOTE,augmented,0.1,MLP,0.8644266131728519,0.0,0.01672626351172699
50,SMOTE,augmented,0.2,GBC,0.8671848879973252,0.10526315789473684,0.06596979404687109
